date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:47:51	108763/108763	U-----	200	untouched ('OK')	image/svg+xml	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/glyphicons-halflings-regular.svg	(from https://newcrestmining.ltd/css/bootstrap.min.css)
07:47:52	165742/165742	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/fontawesome-webfont3e6e3e6e.eot	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/fontawesome-webfont3e6e3e6e.eot	(from https://newcrestmining.ltd/css/font-awesome.min.css)
07:47:52	165742/165742	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/fontawesome-webfontd41dd41d.eot	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/fontawesome-webfontd41dd41d.eot	(from https://newcrestmining.ltd/css/font-awesome.min.css)
07:47:52	77160/77160	U-----	200	untouched ('OK')	text/html	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/fontawesome-webfont3e6e3e6e.html	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/fontawesome-webfont3e6e3e6e.html	(from https://newcrestmining.ltd/css/font-awesome.min.css)
07:47:53	98024/98024	U-----	200	untouched ('')	font/woff	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/fontawesome-webfont3e6e3e6e.woff	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/fontawesome-webfont3e6e3e6e.woff	(from https://newcrestmining.ltd/css/font-awesome.min.css)
07:47:53	165548/165548	U-----	200	untouched ('')	font/ttf	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/fontawesome-webfont3e6e3e6e.ttf	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/fontawesome-webfont3e6e3e6e.ttf	(from https://newcrestmining.ltd/css/font-awesome.min.css)
07:47:54	444379/444379	U-----	200	untouched ('OK')	image/svg+xml	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/fontawesome-webfont3e6e3e6e.svg	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/fontawesome-webfont3e6e3e6e.svg	(from https://newcrestmining.ltd/css/font-awesome.min.css)
07:47:54	58680/58680	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/Pe-icon-7-strokebb1dbb1d.eot	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/Pe-icon-7-strokebb1dbb1d.eot	(from https://newcrestmining.ltd/css/pe-icon-7-stroke.css)
07:48:24	58680/58680	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/Pe-icon-7-stroked41dd41d.eot	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/Pe-icon-7-stroked41dd41d.eot	(from https://newcrestmining.ltd/css/pe-icon-7-stroke.css)
07:48:25	58556/58556	U-----	200	untouched ('')	font/woff	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/Pe-icon-7-strokebb1dbb1d.woff	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/Pe-icon-7-strokebb1dbb1d.woff	(from https://newcrestmining.ltd/css/pe-icon-7-stroke.css)
